id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
689309,Elegance and Coziness in Broadview,3520873,Philippe,Other neighborhoods,Broadview,47.72273,-122.35668,Private room,125,2,10,2018-07-30,0.12,1,365
693956,Green built home in Columbia City,3550436,Kerri,Rainier Valley,Columbia City,47.56253,-122.29244,Entire home/apt,150,7,1,2012-11-28,0.01,1,0
699460,Ballard Artist's Studio,3587674,Patti And Benson,Ballard,Adams,47.67169,-122.38524,Private room,95,2,243,2019-09-02,2.88,1,342
703058,True Wallingford Craftsman,1611114,Craig,Other neighborhoods,Wallingford,47.65243,-122.33785,Entire home/apt,165,2,155,2019-09-15,1.82,1,276
704764,Elegant Vintage Craftsman Apartment With Garden,3620313,Catherine,Queen Anne,North Queen Anne,47.64215,-122.36959,Entire home/apt,145,1,251,2019-09-08,3.05,1,164
706385,Sky Cabin Apartment with Views,2070664,Gillian,Cascade,Eastlake,47.64339,-122.32582,Entire home/apt,155,2,455,2019-09-16,5.42,1,108
708774,Clean and Comfortable Eastlake/Lake Union 1 BR,316200,William,Cascade,Eastlake,47.63897,-122.32489,Entire home/apt,105,30,127,2019-08-10,1.54,6,276
710370,Waterfront Madison Park Villa,1121532,Kellie,Capitol Hill,Madison Park,47.63806,-122.27792,Entire home/apt,199,2,23,2019-09-05,0.34,7,350
722537,Garden Suite in North Capitol Hill,3731681,Cameron,Capitol Hill,Stevens,47.62996,-122.30861,Entire home/apt,225,4,67,2019-09-03,0.85,1,42
723723,BAMBOO BUNGALOW,3740695,BleuPapillon,Central Area,Harrison/Denny-Blaine,47.61966,-122.28956,Entire home/apt,333,14,50,2017-08-13,0.59,2,340
723846,"The Cozy Cottage in Maple Leaf (UW, Green Lake)",3737272,Cheryl & Steve,Northgate,Maple Leaf,47.69653,-122.31726,Entire home/apt,129,2,112,2019-06-22,1.39,1,330
729409,Charming Studio In 1924 Building,3789469,Tom,Capitol Hill,Broadway,47.61906,-122.31973,Entire home/apt,80,2,27,2014-05-28,0.36,1,0
741699,Seward Park Zen Retreat 苏厄德公园禅撤退,2535710,Matt,Seward Park,Seward Park,47.55546,-122.27218,Entire home/apt,164,2,201,2019-09-14,2.52,1,189
748526,Mother in law studio-Ballard/phinne,3932149,Amy,Other neighborhoods,Phinney Ridge,47.67945,-122.36355,Entire home/apt,81,1,84,2018-08-23,1.01,1,0
752483,Beautiful Capitol Hill Townhouse Near Light Rail!,450548,Vaibhav,Capitol Hill,Broadway,47.62073,-122.31715,Entire home/apt,225,1,174,2019-09-15,2.12,2,0
755613,Gem in Mount Baker Neighborhood,3976886,Barbara,Rainier Valley,Mount Baker,47.57375,-122.29272,Private room,89,2,86,2019-08-11,1.04,2,77
757840,Hilltop House - 4 Bdrm Queen Anne Best Location!,3991908,Becky,Queen Anne,Lower Queen Anne,47.63153,-122.35843,Entire home/apt,300,2,318,2019-09-07,3.81,1,302
760471,"Luxury home, panoramic view, and gourmet kitchen",2111774,Carl,West Seattle,Genesee,47.56674,-122.38108,Entire home/apt,86,30,39,2019-02-20,0.48,1,319
769213,Private Garden Apt w/ Soaking Tub,4057441,Kt,Central Area,Minor,47.60903,-122.31548,Entire home/apt,140,3,442,2019-09-18,6.13,1,219
777159,Spacious Craftsman Basement Apartment,278781,Margaret (And Derrick),Rainier Valley,Mount Baker,47.57931,-122.29289,Entire home/apt,150,1,36,2019-08-04,0.48,1,365
784579,Stylish Getaway + City Views + Highly Walkable,4136969,Erin,Central Area,Leschi,47.60632,-122.29483,Entire home/apt,200,2,1,2013-08-16,0.01,1,0
788146,Columbia City~Large room/Arty house,4154214,Sedora,Rainier Valley,Columbia City,47.55142,-122.28087,Private room,70,5,27,2017-09-19,0.33,1,0
789229,Designer Loft in Pioneer Square,1872473,Trong And Annie,Downtown,Pioneer Square,47.59583,-122.33235,Entire home/apt,149,2,122,2019-08-21,1.55,1,353
793629,Cheery Seattle House with View,4181120,Candace,Beacon Hill,North Beacon Hill,47.57907,-122.31539,Entire home/apt,105,2,273,2019-08-14,3.32,1,66
794633,Guest House in Madison Valley,2012892,J,Central Area,Harrison/Denny-Blaine,47.62536,-122.29152,Entire home/apt,118,2,506,2019-09-09,6.51,1,16
797358,Cozy Old House Near City Center and Light Rail,4199445,Liam,Rainier Valley,Mount Baker,47.57124,-122.29079,Private room,55,2,161,2019-07-31,2.69,2,4
803902,Lovely 3-Story Alki Beach Townhome,4047435,"Sue (Joe, Brody & Charlie)",West Seattle,Alki,47.57638,-122.40852,Entire home/apt,280,3,16,2019-07-13,0.21,1,0
808134,Overlook a Peaceful Courtyard at This Urban Retreat,74305,Seattle Oasis,Downtown,Belltown,47.61406,-122.34727,Entire home/apt,137,2,84,2019-09-02,1.15,53,113
828298,"Downtown Seattle Condo, near Convention Center!",74305,Seattle Oasis,Downtown,First Hill,47.61186,-122.33049,Entire home/apt,115,3,50,2019-08-26,0.62,53,17
841140,"Spacious, New Apt & Terrace on Park",2496518,Jeremy,Capitol Hill,Broadway,47.61701,-122.3204,Entire home/apt,185,4,15,2019-05-26,0.18,1,0
841274,Goat Hill House Apartment,4133943,Jill,Rainier Valley,Mount Baker,47.58357,-122.2959,Entire home/apt,82,3,119,2019-09-17,1.51,1,333
844939,"5 Star Spot, Hot Tub, Sauna, Pool, Gym, Parking",4411144,Emma,Downtown,Belltown,47.61466,-122.34659,Entire home/apt,155,2,106,2019-09-09,1.32,3,259
846763,Right at Home in Ravenna,4421734,Tara,Other neighborhoods,Ravenna,47.68104,-122.30929,Private room,50,30,65,2019-08-11,0.79,1,292
877203,In Jimi Hendrix's neighborhood 2,287172,Laura,Central Area,Atlantic,47.60027,-122.29987,Private room,60,2,74,2019-07-19,0.94,2,87
879181,In Jimi Hendrix's neighborhood 3,287172,Laura,Central Area,Atlantic,47.60051,-122.30199,Private room,60,2,81,2019-09-16,1.00,2,285
890677,"Quiet, central location in Seattle",4729705,Rob And Carol,Capitol Hill,Broadway,47.6233,-122.31998,Entire home/apt,178,3,106,2019-08-06,1.32,1,149
902243,"LOCATION! WiFi, Pool,Luxury 2br/2ba/LOCATION PRKG!",8243075,Lori,Downtown,Belltown,47.61597,-122.34509,Entire home/apt,200,1,79,2019-09-07,1.00,4,307
902609,Private studio in Seattle,3264544,Fabio,Delridge,Highland Park,47.52449,-122.3538,Entire home/apt,68,2,186,2019-09-15,2.35,1,325
904057,Seattle Mini Home with Hot Tub and Private Deck,4678869,Errin,Ballard,West Woodland,47.66539,-122.3661,Entire home/apt,85,3,348,2019-09-20,4.34,1,267
909102,Bella Vista- Queen Anne Hill,1881431,Frank M,Queen Anne,Lower Queen Anne,47.62782,-122.35341,Private room,99,3,167,2019-08-20,2.17,1,337
922986,"Pike Place 2 Blocks, Best Spot!",4962900,Stay Alfred,Downtown,Central Business District,47.606,-122.33861,Entire home/apt,999,2,82,2019-08-28,1.12,92,330
931785,Close to Everything!!!,4962900,Stay Alfred,Downtown,Central Business District,47.60608,-122.33943,Entire home/apt,999,2,82,2019-07-29,1.12,92,313
934123,Shopping and Nightlife!!!,4962900,Stay Alfred,Downtown,Central Business District,47.60692,-122.33971,Entire home/apt,999,2,39,2019-08-21,0.53,92,318
935432,One block from Pike's Market!,4962900,Stay Alfred,Downtown,Central Business District,47.606,-122.3389,Entire home/apt,999,2,29,2019-09-05,0.39,92,274
935671,Perfect Seattle Vacation Spot!,4962900,Stay Alfred,Downtown,Central Business District,47.60577,-122.33757,Entire home/apt,999,2,91,2019-06-27,1.31,92,342
936177,Next to Seattle Art Museum!,4962900,Stay Alfred,Downtown,Central Business District,47.60701,-122.33721,Entire home/apt,999,2,37,2019-08-14,0.51,92,333
942490,Charming Greenwood neighborhood flat,4705328,Lisa,Other neighborhoods,Greenwood,47.68944,-122.36508,Private room,98,2,118,2018-09-21,1.49,1,365
945833,A block from the Seattle Center,5124845,Nathan,Queen Anne,Lower Queen Anne,47.62616,-122.34999,Entire home/apt,275,7,5,2019-08-20,0.07,1,0
948077,Capitol Hill Garden Cottage *car rental available*,365687,Erik,Capitol Hill,Broadway,47.62796,-122.32441,Entire home/apt,99,2,305,2019-09-06,3.86,1,293
955506,Cozy Greenlake Bungalow,357277,Matthew,Other neighborhoods,Green Lake,47.68973,-122.34171,Entire home/apt,180,4,55,2019-09-16,0.70,1,359
973859,Cozy and minutes from everything,5325813,Greg,Central Area,Minor,47.60767,-122.30562,Entire home/apt,100,2,242,2019-09-16,3.18,4,1
977722,serene apartment close to UW,5282519,Elizabeth,University District,University District,47.6652,-122.30529,Entire home/apt,80,2,140,2019-09-16,1.77,1,214
995443,Hillman City Studio Apartment,5468524,Tom,Rainier Valley,Brighton,47.54517,-122.27014,Entire home/apt,85,3,52,2019-09-01,0.68,1,301
1000883,Westside Hideaway,5486919,Nicole,West Seattle,North Admiral,47.58045,-122.39687,Entire home/apt,100,2,163,2019-09-17,2.15,1,91
1002835,Cozy two bedroom Madison Valley!!,2490446,Cristina,Capitol Hill,Stevens,47.62243,-122.29834,Entire home/apt,150,7,66,2019-08-07,1.02,1,335
1003890,PRIVATE  3 BEDROOM HOME,5507055,Lori & Rob,Delridge,South Delridge,47.52987,-122.35982,Entire home/apt,99,2,199,2019-08-26,2.55,3,343
1009838,"Large, two rooms, private entry, bath and hot tub!",923095,Denise,Rainier Valley,Mount Baker,47.56947,-122.28011,Private room,70,2,200,2019-08-28,2.62,2,21
1012003,Capitol Hill Gem in Great Location,5567436,Larry & Suzi,Capitol Hill,Montlake,47.63976,-122.32225,Private room,145,2,34,2019-07-31,0.44,1,345
1022135,"Contemporary, Cozy, and Warm Home",5387574,Sara,Northgate,Haller Lake,47.70609,-122.34168,Private room,55,2,9,2018-11-20,0.12,1,357
1023693,"Get Cozy at a Hip, Vintage-Style Retreat",5635244,Shannon,Ballard,Whittier Heights,47.67721,-122.3697,Entire home/apt,90,3,249,2019-09-10,3.33,2,243
1030411,Classic Seattle/Wallingford Home,365852,Kymber,Other neighborhoods,Wallingford,47.6654,-122.33939,Entire home/apt,215,4,6,2019-08-10,0.09,1,0
1039766,Heart of Capitol Hill-5 mins from Downtown Seattle,5724883,Lillian,Capitol Hill,Broadway,47.622,-122.32228,Entire home/apt,66,1,286,2018-09-25,3.77,1,0
1042022,Perfect Location by Lake Washington,5736221,Lene & Johnny,Capitol Hill,Madison Park,47.6342,-122.28011,Entire home/apt,89,2,250,2019-09-08,3.21,1,336
1043194,Bright&Sweet next to Convention Ctr,3294357,Rachel & Grace,Downtown,First Hill,47.61289,-122.32924,Entire home/apt,155,3,48,2019-04-01,0.65,3,341
1048798,"West Seattle Home, Dazzling View, Quiet & Tranquil",5774906,Carter,West Seattle,Fauntleroy,47.52679,-122.38346,Entire home/apt,129,2,266,2019-09-17,3.41,1,237
1049293,Vintage Historic Mansion on Capitol Hill,1729224,Marlow,Capitol Hill,Stevens,47.63051,-122.31031,Entire home/apt,95,1,49,2019-09-21,0.95,2,17
1071203,Beautiful Private Suite in the Heart of Seattle,2754788,Amaris,Other neighborhoods,Fremont,47.6552,-122.35937,Private room,85,2,30,2018-01-02,0.77,3,71
1084117,Amazing Ocean Views!,4962900,Stay Alfred,Downtown,Central Business District,47.60679,-122.33824,Entire home/apt,999,2,18,2019-08-26,0.23,92,292
1090449,Comfy 1 Bdrm Capitol Hill Apartment,2739131,Chad & Ruben,Capitol Hill,Broadway,47.61785,-122.32809,Entire home/apt,135,2,304,2019-09-10,3.92,2,113
1097520,Relaxed sophistication in Mt. Baker,6031552,Jeanie,Rainier Valley,Mount Baker,47.56904,-122.28282,Entire home/apt,92,2,212,2019-09-13,2.74,1,332
1097766,Sun Drenched in Seattle,6033000,Logan,Lake City,Olympic Hills,47.72323,-122.30373,Private room,48,1,180,2019-09-05,3.52,3,178
1100686,Tree top room in artsy Fremont - high ceilings,3921530,Ann Petrich,Other neighborhoods,Fremont,47.65445,-122.3544,Private room,65,3,310,2019-09-21,4.78,3,67
1103173,Charming home with trees all around,6058643,John,Northgate,Haller Lake,47.73364,-122.337,Entire home/apt,150,5,0,,,1,263
1110749,Queen Anne 3 bed near everything,5325329,Blair,Queen Anne,West Queen Anne,47.63509,-122.36444,Entire home/apt,325,1,297,2019-09-06,3.89,13,141
1112092,Seattle Backyard Cottage-Queen Anne,5856339,Annie And Peter,Queen Anne,West Queen Anne,47.63531,-122.36653,Entire home/apt,135,6,45,2019-08-18,0.58,1,312
1114695,"100s Walk Score Garage, Deck, Zoo, Green Lake, Ice Cream",165390,Seth,Other neighborhoods,Wallingford,47.66122,-122.33942,Entire home/apt,212,4,65,2019-08-14,0.85,5,280
1121599,Classic Tug Boat,6153856,Sean,Cascade,Westlake,47.63548,-122.34075,Entire home/apt,129,1,404,2019-09-18,5.22,1,334
1121819,Beautiful Spacious Luxury Yacht,6155113,William,Cascade,South Lake Union,47.62704,-122.33738,Entire home/apt,274,1,79,2019-08-22,1.03,1,364
1122236,MODERN LUXURY on Capitol Hill,1121532,Kellie,Capitol Hill,Broadway,47.6233,-122.32596,Entire home/apt,119,1,122,2019-08-11,1.57,7,300
1136984,One Bdrm Condo Across Conv Center,2230478,Sanjaya,Downtown,First Hill,47.6116,-122.33076,Entire home/apt,150,3,212,2019-05-09,2.93,1,0
1141226,St. John's Apt. 308 *Walkscore 99*,1787819,Bryce,Downtown,First Hill,47.61265,-122.32221,Entire home/apt,174,30,51,2019-06-03,0.76,6,140
1142039,Secluded Setting in North Seattle,225830,Lee & Steve,Lake City,Victory Heights,47.70122,-122.30815,Private room,50,1,53,2019-08-24,0.88,2,297
1145148,GardenLife Sanctuary,6278931,Reya & Maketa,Delridge,North Delridge,47.55404,-122.3617,Entire home/apt,425,4,15,2017-11-13,0.20,1,110
1146966,Artsy home in terrific Fremont neighborhood,3921530,Ann Petrich,Other neighborhoods,Fremont,47.65487,-122.35326,Private room,60,3,264,2019-09-16,3.45,3,61
1150519,Classic Craftsman - 95 Walk Score!,6305984,Sarah,Other neighborhoods,Roosevelt,47.67316,-122.31415,Entire home/apt,300,2,17,2018-06-27,0.22,1,264
1157083,Modern 2BR/2BA By ConventionCenter,3294357,Rachel & Grace,Downtown,First Hill,47.6117,-122.32929,Entire home/apt,285,3,54,2019-08-26,0.71,3,324
1159111,St. John's Apt. 203 *Walkscore 99*,1787819,Bryce,Downtown,First Hill,47.6134,-122.32153,Entire home/apt,204,3,102,2019-08-12,1.33,6,132
1159226,St. John's Apt. 304 *Walkscore 99*,1787819,Bryce,Downtown,First Hill,47.61327,-122.32224,Entire home/apt,174,30,59,2019-05-26,0.89,6,296
1163345,Apartment Pioneer Square 203,6372203,Darcy,Downtown,Pioneer Square,47.60295,-122.33329,Entire home/apt,125,1,372,2019-09-06,4.85,7,343
1171574,Private Entrance and Central,4485958,Phil And Andrea,Central Area,Madrona,47.60813,-122.29377,Private room,65,2,417,2019-09-12,5.44,2,157
1175308,Ballard oasis home,6432543,Jenny,Ballard,Loyal Heights,47.67813,-122.3872,Entire home/apt,130,6,13,2019-08-21,0.17,1,356
1184846,South Wallingford Casita,6458694,Mary,Other neighborhoods,Wallingford,47.64979,-122.33406,Entire home/apt,100,3,90,2019-09-14,1.20,1,353
1190224,A Quiet Room in a House by the Lake,6506114,Andy,Lake City,Matthews Beach,47.69424,-122.27725,Private room,60,1,30,2019-09-07,0.41,2,365
1190571,A Quiet Room in a House by the Lake,6506114,Andy,Lake City,Matthews Beach,47.69497,-122.27748,Private room,60,1,27,2019-07-21,0.36,2,365
1198799,A Friendly Place in Ballard,6428916,Javier & Yeon,Ballard,West Woodland,47.67269,-122.37356,Private room,60,3,31,2016-07-14,0.56,1,0
1200083,Near Waterfont & Pikes Place!,4962900,Stay Alfred,Downtown,Central Business District,47.6053,-122.33964,Entire home/apt,999,2,22,2019-08-23,0.32,92,306
1205666,West Seattle - Northwest Modern Hm1,6584748,Sean And Karla,West Seattle,Gatewood,47.52896,-122.38594,Private room,79,1,284,2019-09-09,3.70,2,338
1209447,3 Bedroom Home close to lake,5008607,Timothy,Rainier Valley,Mount Baker,47.56822,-122.28167,Entire home/apt,149,4,10,2017-08-12,0.13,1,0
1219691,Sweet 1920's cottage in N. Seattle,6654033,"April, Mike, And Maggie",Northgate,Haller Lake,47.73265,-122.3413,Entire home/apt,109,2,58,2019-09-05,0.76,1,333
1220471,Best Urban Location & Patio,6657721,Alex,Capitol Hill,Broadway,47.61598,-122.32693,Entire home/apt,400,3,6,2016-09-12,0.08,1,2
1220816,TOP Neighborhood~Super clean COZY,6659833,Lori,Other neighborhoods,Greenwood,47.68555,-122.36326,Entire home/apt,89,1,56,2015-05-25,0.75,1,325
1225820,Cozy Craftsman Top Floor Apartment,6530057,Chelsea,West Seattle,North Admiral,47.57856,-122.39485,Entire home/apt,105,3,132,2019-08-14,2.34,1,342
1246769,Light & Modern Downtown Conv Ctr,1025723,Dirk & Jaq,Downtown,First Hill,47.61246,-122.33014,Entire home/apt,129,3,353,2019-09-03,4.64,2,167
1252740,Private Bedroom/Bath in Modern Home Near Downtown,2931003,Durwood,Other neighborhoods,Wallingford,47.66267,-122.34504,Private room,89,2,227,2019-09-15,3.05,1,118
1256892,Daisy Mae's - Phinney Ridge,6846442,Laurie,Other neighborhoods,Phinney Ridge,47.67937,-122.35697,Entire home/apt,100,2,196,2019-09-12,2.57,1,243
1273432,Mod Green Built Home Central Seattle,6931145,Karen,Central Area,Minor,47.60249,-122.30893,Entire home/apt,275,3,30,2019-09-03,0.40,1,116
1279660,Private Studio Cottage in Fremont,6963318,Grace,Other neighborhoods,Fremont,47.65555,-122.35545,Entire home/apt,99,1,477,2018-01-01,6.33,1,0
1289082,Three bedroom 2 story apartment in Ballard,1037115,Rose And Glen,Ballard,Whittier Heights,47.6896,-122.36871,Entire home/apt,275,2,67,2019-08-26,0.90,5,289
1298827,Peaceful Park Central Suite One,7060991,Alice,Magnolia,Lawton Park,47.6599,-122.39922,Entire home/apt,93,2,39,2019-04-12,1.60,3,264
1301535,2 Huge Private Rooms + Common Area,468703,Corinne & Tom,Ballard,Loyal Heights,47.68211,-122.37864,Entire home/apt,105,1,242,2019-09-08,3.73,2,168
1303240,Beautiful 3 BR house near beach,4517798,Kady,Ballard,Whittier Heights,47.67908,-122.36785,Entire home/apt,295,10,6,2017-08-05,0.08,1,0
1305895,"Quiet Greenlake house with yard, porch, trees",946910,Nathan,Other neighborhoods,Wallingford,47.66632,-122.33727,Private room,50,4,5,2018-09-30,0.07,2,50
1307898,Large Capitol Hill Single Family,6569937,Glenn,Capitol Hill,Stevens,47.62636,-122.30993,Entire home/apt,500,4,27,2019-08-03,0.36,1,300
1309666,HOME 1.5 MI FROM PIKE PLACE MARKET,7119234,Gea,Other neighborhoods,Fremont,47.66279,-122.34879,Entire home/apt,140,4,19,2019-08-30,0.28,1,70
1313448,Spacious Bright 1 bed. with Lake View,4752069,Calin,Queen Anne,East Queen Anne,47.64248,-122.34599,Entire home/apt,135,3,5,2018-01-15,0.14,1,0
1349175,Capitol Hill Oasis- Lake Union view,1445691,Kyle,Capitol Hill,Broadway,47.63417,-122.32223,Private room,60,2,368,2019-09-17,4.89,2,77
1351716,Sweet Central Dist. Guest House: Short/Long Rental,6592975,Huong And Bill,Central Area,Atlantic,47.59524,-122.30972,Entire home/apt,101,2,226,2019-09-03,3.00,1,255
1355094,Capitol Hill Excursion,7354306,Andrew,Capitol Hill,Broadway,47.62328,-122.32378,Private room,50,30,158,2019-05-06,2.11,7,72
1356339,"Capitol Hill MODERN Apt,Great Location!",1121532,Kellie,Capitol Hill,Broadway,47.62214,-122.3257,Entire home/apt,119,1,149,2019-09-12,2.04,7,266
1356730,Beautiful historic 4 square home,7365141,Mike,Other neighborhoods,Wallingford,47.66076,-122.33696,Entire home/apt,249,7,5,2017-12-30,0.07,1,0
1371152,"Modern Seattle home, UW, Lake Union,Amazon, (Hidden by Airbnb)",7435040,Chengying,University District,University District,47.65699,-122.31962,Entire home/apt,188,1,80,2019-09-16,2.92,6,341
1407502,Private garden room in hip Ballard,6136210,Nicole,Ballard,West Woodland,47.67431,-122.36797,Private room,70,4,27,2019-09-05,0.42,1,365
1416279,"Bright, cozy nest on Capitol Hill",3586338,Lev,Capitol Hill,Broadway,47.62608,-122.32539,Entire home/apt,30,5,71,2019-07-09,1.10,1,50
1416592,"Seattle House Available 
8/25/19 - 9/18/19",539515,Shari,Seward Park,Seward Park,47.55512,-122.26486,Entire home/apt,155,4,1,2016-11-26,0.03,2,264
1417880,Center UW 2 beds large Quiet  (210),3074414,Melissa,University District,University District,47.66147,-122.31356,Entire home/apt,100,1,24,2019-08-25,0.32,53,347
1427103,True Homeshare Experience! Private Wallingford 1BD,7675473,Marne,Other neighborhoods,Wallingford,47.65317,-122.3373,Entire home/apt,92,1,243,2019-09-13,3.30,3,338
1432713,Explore Culture from an Apartment in a Grunge Movie Location,7700277,Z.,Capitol Hill,Stevens,47.62017,-122.30785,Entire home/apt,129,1,435,2019-09-19,5.84,1,14
1432957,Beacon Hill Abode,7701470,Wade,Beacon Hill,North Beacon Hill,47.58362,-122.31582,Entire home/apt,215,2,0,,,1,3
1439237,Beautiful Madrona Large Private  ,7730805,Stephanie,Central Area,Madrona,47.60824,-122.29009,Private room,76,2,92,2019-07-15,1.23,2,336
1450262,Executive Retreat,7782878,Ron,Other neighborhoods,Bryant,47.66914,-122.27987,Entire home/apt,350,6,39,2017-06-16,0.52,1,264
1455269,Seattle/Columbia City Mother-in-Law,7804761,Yvonne,Rainier Valley,Columbia City,47.56791,-122.29074,Entire home/apt,115,3,193,2019-09-01,2.59,1,320
1461971,Charming Natural Home in N. Seattle,7697138,Eric,Lake City,Victory Heights,47.71231,-122.31149,Entire home/apt,149,3,12,2017-08-07,0.18,1,264
1472532,Downtown-5 mins walk to Pike Place!,453540,Sid,Downtown,Belltown,47.61242,-122.34378,Entire home/apt,80,1,518,2019-09-07,6.97,6,42
